10.53,4.75,4.67,4.65,12.00,729.44,704.68,0.63,0.04
10.60,4.75,4.69,4.66,12.00,729.02,708.74,0.55,0.03
10.66,4.78,4.72,4.65,12.00,737.10,720.39,0.47,0.02
10.73,4.81,4.73,4.66,12.00,747.73,721.91,0.63,0.04
10.80,4.78,4.75,4.65,12.00,737.10,729.00,0.24,0.01
10.87,4.80,4.73,4.65,12.00,745.00,720.96,0.61,0.03
10.93,4.82,4.76,4.66,12.00,753.30,733.47,0.53,0.03
11.00,4.82,4.76,4.64,12.00,753.30,731.88,0.56,0.03
11.07,4.82,4.80,4.66,12.00,753.28,746.39,0.20,0.01
11.13,4.84,4.78,4.65,12.00,759.58,737.10,0.57,0.03
11.20,4.85,4.80,4.65,12.00,761.40,744.30,0.47,0.02
11.27,4.85,4.82,4.66,12.00,761.40,753.29,0.24,0.01
11.33,4.87,4.85,4.65,12.00,769.26,761.40,0.23,0.01
11.40,4.88,4.81,4.67,12.00,769.50,749.10,0.53,0.03
11.47,4.86,4.84,4.65,12.00,766.11,756.93,0.27,0.01
11.54,4.86,4.84,4.65,12.00,764.46,758.95,0.16,0.01
11.60,4.89,4.85,4.66,12.00,774.82,761.40,0.37,0.02
11.67,4.89,4.85,4.65,12.00,774.72,761.40,0.37,0.02
11.74,4.87,4.85,4.66,12.00,769.49,761.40,0.23,0.01
11.80,4.90,4.87,4.65,12.00,778.15,768.61,0.27,0.01
11.87,4.88,4.88,4.65,12.00,769.50,769.50,0.00,0.00
11.94,4.93,4.88,4.67,12.00,785.70,769.50,0.43,0.02
12.00,4.92,4.90,4.65,12.00,782.69,777.38,0.15,0.01
12.07,4.90,4.90,4.65,12.00,777.51,776.47,0.03,0.00
12.14,4.88,4.90,4.66,12.00,770.94,778.24,-0.21,-0.01
12.21,4.93,4.88,4.65,12.00,788.15,769.52,0.49,0.02
12.27,4.91,4.89,4.67,12.00,780.13,774.12,0.17,0.01
12.34,4.93,4.93,4.65,12.00,785.70,785.70,0.00,0.00
12.41,4.94,4.93,4.64,12.00,789.25,785.70,0.10,0.00
12.47,4.90,4.93,4.66,12.00,777.62,785.70,-0.23,-0.01
12.54,4.95,4.91,4.65,12.00,793.74,779.23,0.39,0.02
12.61,4.93,4.93,4.65,12.00,788.34,787.15,0.03,0.00
12.67,4.93,4.92,4.66,12.00,785.70,785.67,0.00,0.00
12.74,4.95,4.93,4.65,12.00,792.80,785.70,0.20,0.01
12.81,4.97,4.93,4.67,12.00,801.89,785.70,0.43,0.02
12.88,4.95,4.95,4.65,12.00,792.24,793.80,-0.04,-0.00
12.94,4.93,4.94,4.67,12.00,785.70,791.51,-0.16,-0.01
13.01,4.94,4.93,4.65,12.00,790.80,788.24,0.07,0.00
13.08,4.95,4.93,4.65,12.00,793.66,785.80,0.22,0.01
13.14,4.95,4.95,4.66,12.00,792.65,793.80,-0.03,-0.00
13.21,4.98,4.95,4.65,12.00,801.90,793.80,0.23,0.01
13.28,4.96,4.94,4.66,12.00,796.37,791.61,0.14,0.01
13.34,4.97,4.93,4.65,12.00,798.98,788.27,0.30,0.01
13.41,4.95,4.95,4.64,12.00,793.80,793.80,0.00,0.00
13.48,4.95,4.96,4.66,12.00,793.80,797.22,-0.10,-0.00
13.54,4.96,4.95,4.65,12.00,797.57,793.80,0.11,0.00
13.61,4.99,4.95,4.65,12.00,805.91,793.80,0.33,0.02
13.68,4.95,4.96,4.66,12.00,793.87,796.18,-0.07,-0.00
13.75,4.98,4.95,4.65,12.00,801.90,793.66,0.23,0.01
13.81,4.97,4.97,4.66,12.00,799.85,801.23,-0.04,-0.00
13.88,4.97,4.95,4.65,12.00,799.68,793.80,0.17,0.01
13.95,4.98,4.96,4.65,12.00,801.90,796.38,0.16,0.01
14.01,4.98,4.96,4.66,12.00,802.79,797.56,0.15,0.01
14.08,4.98,4.95,4.65,12.00,801.90,793.80,0.23,0.01
14.15,4.97,4.95,4.66,12.00,800.04,793.80,0.18,0.01
14.21,4.95,4.97,4.65,12.00,793.80,801.55,-0.21,-0.01
14.28,4.98,4.98,4.65,12.00,801.90,803.14,-0.04,-0.00
14.35,4.97,4.95,4.66,12.00,801.89,793.80,0.23,0.01
14.42,4.99,4.95,4.65,12.00,807.71,793.80,0.37,0.02
14.48,5.00,4.96,4.67,12.00,810.00,795.72,0.38,0.02
14.55,4.98,4.98,4.66,12.00,802.06,801.90,0.00,0.00
14.62,5.00,4.98,4.65,12.00,810.00,804.24,0.16,0.01
14.68,4.95,4.98,4.67,12.00,793.84,804.10,-0.28,-0.01
14.75,4.99,4.97,4.65,12.00,808.31,799.55,0.24,0.01
14.82,4.99,5.00,4.67,12.00,806.17,809.47,-0.09,-0.00
14.88,4.95,5.00,4.65,12.00,795.12,810.00,-0.39,-0.02
14.95,4.95,4.98,4.65,12.00,793.80,802.03,-0.23,-0.01
15.02,5.00,4.98,4.66,12.00,809.18,801.90,0.20,0.01
15.09,5.00,4.98,4.65,12.00,810.00,802.72,0.20,0.01
15.15,4.95,5.00,4.66,12.00,795.34,810.00,-0.38,-0.02
15.22,5.00,4.97,4.65,12.00,808.57,799.49,0.25,0.01
15.29,5.00,4.95,4.65,12.00,810.00,793.80,0.42,0.02
15.35,5.00,4.97,4.67,12.00,810.00,801.89,0.22,0.01
15.42,4.98,5.00,4.65,12.00,804.97,809.91,-0.14,-0.01
15.49,4.98,4.98,4.66,12.00,804.47,801.90,0.07,0.00
15.55,5.00,4.95,4.65,12.00,810.00,795.18,0.39,0.02
15.62,5.00,4.99,4.65,12.00,809.00,805.30,0.10,0.00
15.69,4.98,5.00,4.67,12.00,801.90,810.00,-0.22,-0.01
15.76,4.98,4.98,4.65,12.00,804.15,801.91,0.06,0.00
15.82,5.00,4.95,4.66,12.00,810.00,795.27,0.39,0.02
15.89,4.98,4.97,4.65,12.00,804.15,801.88,0.06,0.00
15.96,4.96,5.00,4.65,12.00,798.65,808.85,-0.28,-0.01
16.02,4.98,4.98,4.66,12.00,803.52,801.93,0.04,0.00
16.09,5.00,4.96,4.65,12.00,809.60,798.30,0.31,0.01
16.16,4.98,4.98,4.66,12.00,803.06,801.90,0.03,0.00
16.22,4.97,5.00,4.65,12.00,798.88,808.58,-0.26,-0.01
16.29,4.96,4.99,4.65,12.00,795.67,806.74,-0.30,-0.01
16.36,5.00,4.96,4.66,12.00,809.94,797.03,0.35,0.02
16.43,5.00,4.98,4.65,12.00,810.00,801.90,0.22,0.01
16.49,4.99,4.98,4.67,12.00,805.73,801.90,0.11,0.00
16.56,4.98,4.98,4.64,12.00,801.90,804.10,-0.06,-0.00
16.63,4.98,4.98,4.65,12.00,801.90,802.66,-0.02,-0.00
16.69,5.00,4.98,4.65,12.00,809.94,801.90,0.22,0.01
16.76,4.99,4.99,4.65,12.00,807.42,808.18,-0.02,-0.00
16.83,4.98,5.00,4.66,12.00,802.99,809.97,-0.19,-0.01
16.89,5.00,4.97,4.65,12.00,809.11,798.81,0.28,0.01
16.96,5.00,4.96,4.67,12.00,810.00,797.85,0.33,0.02
17.03,4.98,4.99,4.65,12.00,802.19,807.93,-0.16,-0.01
17.10,4.96,5.00,4.65,12.00,796.40,809.95,-0.36,-0.02
17.16,4.99,4.98,4.67,12.00,805.54,801.90,0.10,0.00
17.23,5.00,4.96,4.65,12.00,809.99,796.06,0.37,0.02
17.30,5.00,4.98,4.66,12.00,810.00,802.64,0.20,0.01
17.36,4.95,5.00,4.65,12.00,794.14,810.00,-0.41,-0.02
17.43,4.97,4.98,4.65,12.00,801.88,804.63,-0.08,-0.00
17.50,4.97,4.98,4.67,12.00,798.84,801.90,-0.09,-0.00
17.56,4.99,4.97,4.65,12.00,806.71,800.78,0.17,0.01
17.63,4.98,5.00,4.67,12.00,801.90,810.00,-0.22,-0.01
17.70,4.97,4.99,4.65,12.00,801.53,806.33,-0.13,-0.01
17.76,5.00,4.96,4.65,12.00,809.98,796.59,0.36,0.02
17.83,4.98,4.98,4.67,12.00,802.79,801.90,0.03,0.00
17.90,4.99,5.00,4.65,12.00,806.71,808.88,-0.06,-0.00
17.97,4.99,4.98,4.67,12.00,808.37,801.92,0.18,0.01
18.03,5.00,4.96,4.65,12.00,809.99,796.86,0.35,0.02
18.10,4.99,4.98,4.65,12.00,806.84,801.90,0.14,0.01
18.17,4.99,4.97,4.67,12.00,807.01,798.72,0.23,0.01
18.23,5.00,4.98,4.65,12.00,809.49,802.75,0.19,0.01
18.30,4.98,4.98,4.67,12.00,803.32,801.93,0.04,0.00
18.37,5.00,4.96,4.65,12.00,810.00,798.20,0.32,0.01
18.43,4.98,4.98,4.64,12.00,802.05,801.90,0.00,0.00
18.50,4.98,4.99,4.67,12.00,801.90,805.67,-0.11,-0.00
18.57,4.98,4.98,4.65,12.00,801.90,802.78,-0.02,-0.00
18.64,5.00,4.98,4.67,12.00,810.00,801.90,0.22,0.01
18.70,5.00,4.99,1.25,12.00,810.00,806.14,0.11,0.00
18.77,4.98,4.98,3.84,12.00,801.90,804.52,-0.07,-0.00
18.84,4.98,4.98,4.47,12.00,801.90,803.06,-0.03,-0.00
18.90,5.00,4.97,4.61,12.00,809.45,799.22,0.28,0.01
18.97,4.98,5.00,4.66,12.00,801.92,809.16,-0.20,-0.01
19.04,4.97,5.00,4.65,12.00,799.66,810.00,-0.28,-0.01
19.10,4.99,4.98,4.67,12.00,806.70,801.90,0.13,0.01
19.17,5.00,4.96,4.65,12.00,810.00,796.96,0.35,0.02
19.24,4.98,4.98,4.64,12.00,802.70,801.90,0.02,0.00
19.31,4.98,4.99,4.66,12.00,801.90,805.62,-0.10,-0.00
19.37,4.97,4.98,4.65,12.00,801.85,804.95,-0.09,-0.00
19.44,4.99,4.95,4.67,12.00,808.33,795.34,0.35,0.02
19.51,4.99,4.97,4.65,12.00,805.61,801.67,0.11,0.00
19.57,4.99,5.00,4.65,12.00,806.86,808.74,-0.05,-0.00
19.64,4.97,4.99,4.66,12.00,801.84,805.23,-0.09,-0.00
19.71,4.97,4.98,4.65,12.00,799.92,801.90,-0.06,-0.00
19.77,5.00,4.98,4.67,12.00,810.00,804.49,0.15,0.01
19.84,4.96,5.00,4.66,12.00,797.55,809.76,-0.32,-0.02
19.91,4.98,4.98,4.65,12.00,801.90,804.01,-0.06,-0.00
19.98,5.00,4.96,4.67,12.00,810.00,795.72,0.38,0.02
20.04,5.00,4.98,4.65,12.00,810.00,804.06,0.17,0.01
20.11,4.98,5.00,4.65,12.00,804.42,809.97,-0.15,-0.01
20.18,4.98,4.98,4.66,12.00,801.96,801.99,-0.00,-0.00
20.24,4.98,4.98,4.65,12.00,801.90,802.72,-0.02,-0.00
20.31,4.98,4.98,4.67,12.00,804.09,801.90,0.06,0.00
20.38,4.98,4.98,4.65,12.00,801.90,804.05,-0.06,-0.00
20.44,4.98,4.98,4.67,12.00,801.90,803.10,-0.03,-0.00
20.51,4.97,4.98,4.65,12.00,799.16,801.90,-0.08,-0.00
20.58,5.00,4.97,4.65,12.00,810.00,801.10,0.24,0.01
20.65,4.98,5.00,4.67,12.00,803.51,810.00,-0.18,-0.01
20.71,4.95,5.00,4.65,12.00,794.05,810.00,-0.41,-0.02
20.78,5.00,4.96,4.66,12.00,809.80,797.81,0.32,0.02
20.85,5.00,4.98,4.65,12.00,809.99,801.90,0.22,0.01
20.91,5.00,5.00,4.65,12.00,809.99,809.10,0.03,0.00
20.98,4.96,5.00,4.67,12.00,798.34,809.92,-0.31,-0.01
21.05,4.98,4.98,4.65,12.00,801.90,804.71,-0.08,-0.00
21.11,4.98,4.96,4.66,12.00,801.90,797.67,0.12,0.01
21.18,5.00,4.98,1.84,12.00,810.00,801.90,0.22,0.01
21.25,4.95,5.00,3.97,12.00,794.43,810.00,-0.40,-0.02
21.32,4.97,4.98,4.50,12.00,801.46,802.38,-0.03,-0.00
21.38,4.97,4.98,4.61,12.00,800.13,801.90,-0.05,-0.00
21.45,4.99,4.95,4.66,12.00,805.64,793.80,0.32,0.01
21.52,4.99,5.00,4.65,12.00,805.47,809.81,-0.12,-0.01
21.58,4.98,4.98,4.66,12.00,801.90,803.90,-0.06,-0.00
21.65,5.00,4.98,4.65,12.00,809.51,801.90,0.21,0.01
21.72,5.00,4.99,4.65,12.00,809.73,806.41,0.09,0.00
21.78,4.98,5.00,4.67,12.00,801.90,810.00,-0.22,-0.01
21.85,4.98,4.98,4.65,12.00,801.90,802.86,-0.03,-0.00
21.92,4.99,4.98,4.66,12.00,807.66,801.90,0.16,0.01
21.99,4.99,4.97,4.65,12.00,807.91,799.81,0.22,0.01
22.05,4.96,5.00,4.65,12.00,797.85,809.60,-0.31,-0.01
22.12,4.96,4.98,4.66,12.00,797.27,801.90,-0.13,-0.01
22.19,5.00,4.96,4.66,12.00,809.99,797.49,0.34,0.02
22.25,5.00,4.96,4.67,12.00,810.00,797.78,0.33,0.02
22.32,5.00,5.00,4.65,12.00,810.00,810.00,0.00,0.00
22.39,4.96,5.00,4.65,12.00,796.36,810.00,-0.36,-0.02
22.45,4.98,4.98,4.66,12.00,801.90,803.21,-0.04,-0.00
22.52,5.00,4.97,4.65,12.00,809.85,799.02,0.29,0.01
22.59,4.99,5.00,4.64,12.00,805.18,809.88,-0.13,-0.01
