25.47,3.93,3.65,1.15,0.00,461.70,372.60,0.73,0.24
25.53,3.65,3.68,3.82,12.00,372.93,381.77,-0.47,-0.02
25.60,3.58,3.61,4.47,12.00,350.39,360.61,-0.55,-0.03
25.67,3.68,3.65,4.60,0.00,383.93,372.60,0.57,0.03
25.73,3.83,3.65,4.63,0.00,431.87,372.60,0.78,0.16
25.80,3.80,3.69,1.15,0.00,421.20,385.56,0.82,0.09
25.87,3.51,3.65,3.82,12.00,328.81,373.38,-0.81,-0.12
25.94,3.43,3.65,4.47,12.00,299.70,372.63,-0.75,-0.20
26.00,3.42,3.63,4.61,12.00,298.34,364.50,-0.76,-0.18
26.07,3.61,3.62,4.65,9.03,360.86,363.53,-0.16,-0.01
26.14,3.88,3.70,1.15,0.00,445.50,388.80,0.78,0.15
26.20,3.90,3.64,3.81,0.00,453.60,370.10,0.73,0.23
26.27,3.77,3.69,0.86,0.00,413.10,386.91,0.80,0.07
26.34,3.55,3.66,3.76,12.00,340.20,375.45,-0.82,-0.09
26.40,3.43,3.65,4.45,12.00,301.83,372.53,-0.75,-0.19
26.47,3.48,3.65,1.10,12.00,315.90,372.60,-0.78,-0.15
26.54,3.63,3.61,3.82,1.97,364.50,359.94,0.28,0.01
26.61,3.88,3.70,0.95,0.00,445.50,387.96,0.78,0.15
26.67,3.82,3.64,3.78,0.00,429.30,370.25,0.77,0.16
26.74,3.63,3.63,4.45,6.40,364.50,364.50,0.00,0.00
26.81,3.50,3.68,1.12,12.00,324.00,383.15,-0.78,-0.15
26.87,3.49,3.63,3.81,12.00,320.58,364.50,-0.80,-0.12
26.94,3.65,3.60,4.47,0.00,372.60,356.46,0.72,0.05
27.01,3.77,3.65,4.66,0.00,413.10,373.30,0.81,0.11
27.07,3.58,3.63,4.66,12.00,348.82,364.50,-0.70,-0.04
27.14,3.52,3.65,1.18,12.00,330.33,372.60,-0.81,-0.11
27.21,3.70,3.60,3.83,0.00,388.79,356.40,0.82,0.09
27.28,3.82,3.63,4.47,0.00,429.23,365.03,0.76,0.18
27.34,3.63,3.68,4.61,12.00,366.96,380.70,-0.64,-0.04
27.41,3.51,3.63,4.66,12.00,327.70,364.50,-0.82,-0.10
27.48,3.65,3.67,1.16,12.00,372.60,380.64,-0.44,-0.02
27.54,3.82,3.66,3.83,0.00,429.30,375.93,0.79,0.14
27.61,3.90,3.68,4.47,0.00,454.27,380.70,0.75,0.19
27.68,3.69,3.68,4.61,1.29,386.33,380.70,0.32,0.01
27.74,3.56,3.63,4.65,12.00,344.37,366.18,-0.78,-0.06
27.81,3.45,3.70,1.15,12.00,307.80,388.80,-0.74,-0.21
27.88,3.49,3.63,3.82,12.00,320.63,364.50,-0.80,-0.12
27.95,3.75,3.65,0.94,0.00,404.97,372.60,0.82,0.09
28.01,3.90,3.65,3.78,0.00,453.60,372.60,0.74,0.22
28.08,3.82,3.65,4.45,0.00,429.30,372.60,0.78,0.15
28.15,3.55,3.70,1.10,12.00,340.20,388.80,-0.80,-0.12
28.21,3.48,3.64,3.81,12.00,318.73,370.08,-0.79,-0.14
28.28,3.68,3.65,0.92,0.00,382.20,372.81,0.50,0.03
28.35,3.77,3.65,3.78,0.00,413.10,372.60,0.81,0.11
28.41,3.63,3.65,4.46,12.00,364.50,372.60,-0.45,-0.02
28.48,3.53,3.67,4.65,12.00,332.10,380.31,-0.80,-0.13
28.55,3.65,3.66,4.67,8.64,372.60,374.94,-0.14,-0.01
28.61,3.86,3.65,1.18,0.00,439.48,372.67,0.76,0.18
28.68,3.90,3.67,3.83,0.00,453.51,377.67,0.75,0.20
28.75,3.81,3.70,4.46,0.00,425.88,387.68,0.82,0.10
28.82,3.66,3.73,1.10,12.00,376.98,398.63,-0.77,-0.05
28.88,3.45,3.68,3.81,12.00,307.80,381.48,-0.75,-0.19
28.95,3.58,3.67,0.92,12.00,348.30,380.69,-0.82,-0.09
29.02,3.77,3.65,3.77,0.00,413.10,372.81,0.81,0.11
29.08,3.90,3.68,4.45,0.00,453.72,380.70,0.75,0.19
29.15,3.68,3.68,4.65,5.39,381.77,380.70,0.06,0.00
29.22,3.56,3.69,4.66,12.00,342.42,385.51,-0.81,-0.11
29.28,3.58,3.68,1.15,12.00,351.25,382.81,-0.82,-0.08
29.35,3.65,3.63,3.82,0.00,372.41,364.50,0.45,0.02
29.42,3.85,3.68,4.46,0.00,437.40,382.52,0.79,0.14
29.49,3.82,3.72,4.66,0.00,429.30,395.21,0.82,0.09
29.55,3.64,3.67,4.66,12.00,370.19,378.56,-0.45,-0.02
29.62,3.51,3.70,1.17,12.00,328.37,388.80,-0.78,-0.16
29.69,3.54,3.63,3.82,12.00,336.13,366.42,-0.82,-0.08
29.75,3.77,3.68,4.47,0.00,413.10,380.70,0.82,0.09
29.82,3.90,3.70,4.66,0.00,453.60,388.90,0.77,0.17
29.89,3.95,3.68,4.67,0.00,468.31,380.70,0.73,0.23
29.95,3.81,3.72,1.16,0.00,424.59,395.94,0.81,0.07
30.02,3.50,3.68,3.82,12.00,324.59,381.32,-0.78,-0.15
30.09,3.45,3.64,4.46,12.00,307.80,369.10,-0.77,-0.17
30.16,3.60,3.64,4.61,12.00,356.40,369.96,-0.64,-0.04
30.22,3.77,3.67,4.65,0.00,413.10,380.69,0.82,0.09
30.29,3.88,3.73,1.15,0.00,446.63,396.90,0.80,0.13
30.36,3.70,3.70,3.82,6.40,388.80,388.80,0.00,0.00
30.42,3.58,3.69,4.44,12.00,348.30,385.70,-0.82,-0.10
30.49,3.47,3.68,1.12,12.00,315.85,380.70,-0.77,-0.17
30.56,3.58,3.64,3.81,12.00,350.75,368.32,-0.73,-0.05
30.62,3.86,3.66,4.46,0.00,439.77,377.33,0.77,0.17
30.69,3.95,3.70,4.60,0.00,469.80,388.80,0.74,0.21
30.76,3.69,3.70,4.65,9.37,385.56,388.80,-0.19,-0.01
30.83,3.60,3.69,1.16,12.00,357.03,384.18,-0.81,-0.07
30.89,3.70,3.66,3.83,0.00,388.80,377.02,0.58,0.03
30.96,3.77,3.68,4.46,0.00,413.10,382.37,0.82,0.08
31.03,3.65,3.73,1.10,12.00,372.83,396.90,-0.79,-0.06
31.09,3.54,3.68,3.81,12.00,337.90,382.04,-0.81,-0.12
31.16,3.74,3.68,0.85,0.00,401.01,383.37,0.72,0.05
31.23,3.82,3.69,3.76,0.00,429.30,386.13,0.81,0.11
31.29,3.67,3.70,4.45,12.00,377.89,388.80,-0.54,-0.03
31.36,3.58,3.74,1.10,12.00,348.30,401.62,-0.80,-0.13
31.43,3.70,3.65,3.81,0.00,388.80,372.60,0.70,0.04
31.49,3.83,3.70,4.47,0.00,432.40,388.59,0.81,0.11
31.56,3.65,3.72,4.66,12.00,372.60,395.95,-0.78,-0.06
31.63,3.53,3.69,4.66,12.00,332.10,386.04,-0.79,-0.14
31.70,3.71,3.70,1.16,4.43,390.93,388.80,0.12,0.01
31.76,3.87,3.68,3.82,0.00,443.11,380.70,0.77,0.16
31.83,3.81,3.70,4.47,0.00,423.99,387.66,0.82,0.09
31.90,3.67,3.73,1.10,12.00,378.04,397.06,-0.73,-0.05
31.96,3.53,3.70,3.81,12.00,332.10,388.80,-0.78,-0.15
32.03,3.57,3.70,0.92,12.00,345.34,388.80,-0.81,-0.11
32.10,3.70,3.68,3.78,0.00,388.80,380.70,0.44,0.02
32.16,3.91,3.68,4.46,0.00,455.77,380.76,0.75,0.20
32.23,3.83,3.70,4.61,0.00,431.30,388.80,0.81,0.11
32.30,3.57,3.69,4.65,12.00,345.60,385.43,-0.82,-0.10
32.37,3.48,3.72,1.15,12.00,316.34,396.78,-0.75,-0.20
32.43,3.70,3.65,3.81,0.00,387.60,372.60,0.68,0.04
32.50,3.83,3.68,4.46,0.00,429.59,380.70,0.80,0.13
32.57,3.64,3.70,4.60,12.00,368.54,388.06,-0.75,-0.05
32.63,3.55,3.70,4.66,12.00,340.20,388.80,-0.80,-0.12
32.70,3.57,3.68,1.15,12.00,347.89,380.70,-0.82,-0.09
32.77,3.70,3.63,3.82,0.00,388.80,364.50,0.80,0.07
32.83,3.88,3.70,4.47,0.00,445.50,388.55,0.78,0.15
32.90,3.85,3.69,4.60,0.00,435.98,384.18,0.79,0.13
32.97,3.62,3.68,4.65,12.00,361.59,380.70,-0.75,-0.05
33.04,3.55,3.70,1.15,12.00,340.20,388.78,-0.80,-0.12
33.10,3.58,3.67,3.82,12.00,348.30,380.68,-0.82,-0.09
33.17,3.83,3.68,4.47,0.00,431.47,380.70,0.79,0.13
33.24,3.92,3.70,4.61,0.00,461.69,388.80,0.76,0.19
33.30,3.93,3.72,4.66,0.00,464.42,394.82,0.76,0.18
33.37,3.81,3.75,1.15,0.00,425.63,405.16,0.75,0.05
33.44,3.54,3.70,3.82,12.00,336.68,388.80,-0.79,-0.13
33.50,3.45,3.70,0.86,12.00,307.80,388.80,-0.74,-0.21
33.57,3.68,3.65,3.76,0.08,380.70,373.67,0.40,0.02
33.64,3.79,3.67,4.45,0.00,418.89,377.70,0.81,0.11
33.71,3.66,3.72,1.10,12.00,374.78,395.37,-0.76,-0.05
33.77,3.55,3.68,3.81,12.00,340.20,383.74,-0.81,-0.11
33.84,3.74,3.70,0.92,0.00,400.86,388.85,0.58,0.03
33.91,3.86,3.70,3.78,0.00,440.80,388.18,0.79,0.14
33.97,3.69,3.68,4.46,1.43,386.16,380.70,0.31,0.01
34.04,3.58,3.75,1.10,12.00,348.30,404.87,-0.79,-0.14
34.11,3.43,3.65,3.81,12.00,300.14,372.60,-0.75,-0.19
34.17,3.55,3.68,0.92,12.00,340.09,380.70,-0.81,-0.11
34.24,3.68,3.65,3.77,0.00,381.10,372.59,0.46,0.02
34.31,3.90,3.65,4.45,0.00,453.60,372.88,0.74,0.22
34.38,3.85,3.68,4.60,0.00,437.40,380.89,0.78,0.15
34.44,3.58,3.66,4.65,12.00,350.24,374.63,-0.80,-0.07
34.51,3.50,3.68,1.16,12.00,324.00,382.84,-0.78,-0.15
34.58,3.68,3.64,3.82,0.00,380.70,369.80,0.56,0.03
34.64,3.81,3.65,4.47,0.00,423.77,372.60,0.79,0.14
34.71,3.63,3.65,4.60,12.00,364.50,373.58,-0.49,-0.02
34.78,3.53,3.65,4.65,12.00,332.10,372.60,-0.81,-0.11
34.84,3.73,3.66,1.16,0.00,399.97,374.74,0.80,0.07
34.91,3.82,3.66,3.82,0.00,429.28,375.82,0.79,0.14
34.98,3.63,3.68,4.46,12.00,364.50,380.70,-0.70,-0.04
35.05,3.53,3.67,4.61,12.00,332.10,380.68,-0.80,-0.13
35.11,3.66,3.63,4.66,0.00,376.18,366.33,0.53,0.03
35.18,3.86,3.68,1.15,0.00,439.84,382.47,0.78,0.15
35.25,3.66,3.69,3.82,12.00,374.31,384.51,-0.52,-0.03
35.31,3.53,3.65,0.86,12.00,332.10,372.60,-0.81,-0.11
35.38,3.69,3.68,3.75,2.69,384.70,380.70,0.23,0.01
35.45,3.84,3.65,4.45,0.00,435.22,374.06,0.77,0.16
35.51,3.80,3.73,1.10,0.00,421.20,396.90,0.79,0.06
35.58,3.62,3.68,3.81,12.00,364.49,380.87,-0.70,-0.04
35.65,3.55,3.63,4.47,12.00,340.20,364.50,-0.80,-0.07
35.71,3.48,3.65,4.60,12.00,317.04,372.19,-0.78,-0.15
35.78,3.66,3.68,4.65,9.69,377.18,380.70,-0.21,-0.01
35.85,3.89,3.70,1.15,0.00,451.95,388.80,0.77,0.16
35.92,3.95,3.70,3.83,0.00,469.89,388.80,0.74,0.21
35.98,3.90,3.73,4.47,0.00,453.60,396.90,0.79,0.14
36.05,3.73,3.72,4.60,3.02,400.08,396.30,0.21,0.01
36.12,3.53,3.70,4.66,12.00,332.10,387.79,-0.79,-0.14
36.18,3.46,3.70,1.16,12.00,309.58,388.80,-0.75,-0.20
36.25,3.65,3.65,3.83,6.40,372.60,372.60,0.00,0.00
36.32,3.83,3.66,4.47,0.00,431.19,377.14,0.79,0.14
36.38,3.83,3.72,4.66,0.00,432.41,395.67,0.82,0.09
36.45,3.70,3.72,4.66,12.00,388.80,396.81,-0.42,-0.02
36.52,3.63,3.71,1.17,12.00,365.28,391.71,-0.80,-0.07
36.59,3.59,3.68,3.82,12.00,354.03,380.70,-0.81,-0.07
36.65,3.70,3.68,4.47,0.00,388.80,380.70,0.44,0.02
36.72,3.99,3.73,1.10,0.00,482.19,396.90,0.74,0.21
36.79,3.87,3.73,3.81,0.00,445.01,396.90,0.80,0.12
36.85,3.60,3.70,4.47,12.00,356.35,388.80,-0.82,-0.08
36.92,3.48,3.72,4.61,12.00,318.37,396.18,-0.75,-0.20
36.99,3.69,3.70,4.65,8.18,386.88,388.80,-0.11,-0.00
37.05,3.85,3.70,1.15,0.00,437.40,388.93,0.80,0.12
37.12,3.89,3.70,3.81,0.00,449.37,388.56,0.78,0.16
37.19,3.80,3.75,4.47,0.00,421.20,405.00,0.68,0.04
37.26,3.59,3.73,4.60,12.00,352.01,396.90,-0.81,-0.11
37.32,3.48,3.71,4.65,12.00,315.90,393.56,-0.75,-0.20
37.39,3.58,3.70,1.15,12.00,349.27,388.80,-0.82,-0.10
37.46,3.78,3.72,3.82,0.00,416.16,396.88,0.74,0.05
37.52,3.90,3.71,4.47,0.00,453.59,390.93,0.77,0.16
37.59,3.93,3.70,4.60,0.00,461.70,388.80,0.76,0.19
37.66,3.75,3.75,4.66,5.63,405.70,404.83,0.05,0.00
37.72,3.56,3.73,1.16,12.00,343.76,397.52,-0.79,-0.14
37.79,3.49,3.70,3.82,12.00,319.46,388.80,-0.76,-0.18
37.86,3.77,3.72,0.92,0.00,413.10,395.80,0.71,0.04
37.93,3.88,3.70,3.77,0.00,445.50,388.29,0.78,0.15
37.99,3.68,3.71,4.45,12.00,383.80,393.31,-0.49,-0.02
38.06,3.55,3.73,4.65,12.00,339.24,396.90,-0.79,-0.15
38.13,3.70,3.70,4.67,6.29,388.80,388.68,0.01,0.00
38.19,3.89,3.75,1.16,0.00,449.40,405.00,0.81,0.11
38.26,3.87,3.71,3.82,0.00,444.72,392.81,0.80,0.13
38.33,3.73,3.73,4.46,8.70,397.21,399.77,-0.14,-0.01
38.39,3.58,3.75,4.66,12.00,348.30,405.00,-0.79,-0.14
38.46,3.53,3.73,4.67,12.00,333.51,396.90,-0.77,-0.16
38.53,3.72,3.75,1.16,12.00,396.82,405.00,-0.42,-0.02
38.60,3.90,3.72,3.82,0.00,453.60,396.55,0.79,0.14
38.66,4.00,3.76,0.95,0.00,486.00,408.99,0.76,0.19
38.73,3.98,3.75,3.78,0.00,477.90,405.00,0.76,0.18
38.80,3.80,3.77,4.46,0.00,421.20,412.75,0.42,0.02
38.86,3.62,3.78,1.10,12.00,361.52,413.21,-0.80,-0.13
38.93,3.49,3.73,3.81,12.00,319.27,396.90,-0.75,-0.20
39.00,3.69,3.75,0.92,12.00,385.41,405.00,-0.74,-0.05
39.06,3.83,3.74,3.78,0.00,431.35,401.62,0.81,0.07
39.13,3.95,3.76,4.45,0.00,469.80,407.20,0.78,0.15
39.20,3.95,3.77,1.10,0.00,469.80,413.10,0.79,0.14
39.27,3.77,3.75,3.81,0.00,413.08,405.06,0.41,0.02
39.33,3.58,3.74,4.47,12.00,348.34,400.17,-0.80,-0.13
39.40,3.44,3.75,4.60,12.00,303.64,405.00,-0.72,-0.25
39.47,3.42,3.70,4.66,12.00,298.62,388.80,-0.73,-0.23
39.53,3.63,3.70,4.65,12.00,364.50,387.78,-0.79,-0.06
39.60,3.88,3.70,4.66,0.00,445.50,388.80,0.78,0.15
39.67,3.97,3.75,1.16,0.00,474.81,405.06,0.77,0.17
39.73,3.74,3.75,3.81,10.55,400.22,405.00,-0.26,-0.01
39.80,3.64,3.75,0.86,12.00,369.29,403.65,-0.82,-0.09
39.87,3.75,3.72,3.76,0.00,405.00,396.70,0.43,0.02
39.94,3.82,3.73,4.45,0.00,429.30,396.90,0.82,0.08
40.00,3.70,3.76,1.09,3.77,388.62,408.36,-0.74,-0.05
40.07,3.57,3.73,3.81,4.82,347.52,396.90,-0.80,-0.12
40.14,3.52,3.73,4.46,4.27,329.16,396.90,-0.77,-0.17
40.20,3.49,3.69,4.66,4.33,321.72,385.44,-0.77,-0.17
40.27,3.49,3.66,4.67,4.60,321.23,374.56,-0.79,-0.14
40.34,3.55,3.68,1.16,5.04,340.81,380.70,-0.81,-0.10
40.40,3.56,3.63,3.82,4.63,342.26,364.50,-0.79,-0.06
40.47,3.61,3.58,4.47,0.00,358.26,348.32,0.55,0.03
40.54,3.58,3.63,4.66,3.37,348.30,364.50,-0.71,-0.04
40.60,3.43,3.58,4.66,4.64,299.70,348.30,-0.79,-0.14
40.67,3.42,3.58,1.16,4.53,297.25,348.89,-0.78,-0.15
40.74,3.42,3.53,3.82,5.05,299.57,333.94,-0.82,-0.10
40.81,3.46,3.55,4.46,5.12,309.63,339.02,-0.82,-0.09
40.87,3.49,3.53,4.60,2.25,320.05,332.10,-0.64,-0.04
40.94,3.51,3.50,4.65,0.00,328.59,324.00,0.31,0.01
41.01,3.49,3.52,1.17,2.01,320.51,332.08,-0.63,-0.03
41.07,3.40,3.50,3.82,5.07,291.60,324.00,-0.82,-0.10
41.14,3.31,3.48,4.47,4.28,262.42,315.90,-0.77,-0.17
41.21,3.35,3.47,1.11,4.84,274.54,312.93,-0.80,-0.12
41.27,3.36,3.45,3.81,5.11,277.39,306.34,-0.82,-0.09
41.34,3.43,3.44,0.94,0.00,299.70,303.10,-0.25,-0.01
41.41,3.42,3.40,3.78,0.00,299.68,292.39,0.50,0.02
41.48,3.38,3.38,4.45,0.00,285.57,286.52,-0.07,-0.00
41.54,3.30,3.41,1.10,4.80,259.08,296.41,-0.80,-0.13
41.61,3.17,3.38,3.81,3.71,218.65,284.46,-0.73,-0.23
41.68,3.24,3.35,0.85,4.76,239.75,275.40,-0.80,-0.13
41.74,3.25,3.35,3.76,4.88,243.00,276.09,-0.80,-0.12
41.81,3.34,3.35,4.45,0.00,271.74,275.40,-0.29,-0.01
41.88,3.35,3.36,1.10,0.00,275.34,277.91,-0.21,-0.01
41.94,3.28,3.29,3.81,0.00,251.10,255.05,-0.33,-0.02
42.01,3.16,3.31,4.46,4.11,213.20,261.85,-0.76,-0.19
42.08,3.05,3.30,4.66,3.24,178.20,259.19,-0.70,-0.31
42.15,3.07,3.28,4.67,3.53,186.29,251.10,-0.72,-0.26
42.21,3.15,3.27,1.16,4.38,210.60,250.99,-0.77,-0.16
42.28,3.15,3.22,3.81,5.05,210.60,234.76,-0.82,-0.10
42.35,3.21,3.26,0.94,4.29,231.37,244.82,-0.77,-0.05
42.41,3.27,3.23,3.77,0.00,251.08,234.90,0.81,0.07
42.48,3.26,3.24,4.45,0.00,244.96,239.63,0.45,0.02
42.55,3.23,3.27,1.12,4.76,234.95,251.08,-0.80,-0.06
42.61,3.13,3.21,3.82,4.93,202.50,228.91,-0.81,-0.12
42.68,3.15,3.21,4.46,5.10,210.56,229.45,-0.82,-0.08
42.75,3.25,3.21,1.11,0.00,243.00,229.05,0.79,0.06
42.81,3.25,3.22,3.81,0.00,243.00,234.85,0.62,0.03
42.88,3.21,3.20,4.46,0.00,229.17,226.93,0.22,0.01
42.95,3.18,3.23,1.10,5.08,218.70,237.35,-0.82,-0.08
43.02,3.02,3.19,3.81,3.63,170.03,224.50,-0.73,-0.24
43.08,3.10,3.18,0.94,4.97,194.40,218.70,-0.81,-0.11
43.15,3.17,3.18,3.78,0.00,217.70,218.70,-0.10,-0.00
43.22,3.20,3.19,4.45,0.00,226.68,224.20,0.24,0.01
43.28,3.18,3.24,1.12,5.12,218.70,240.22,-0.82,-0.09
43.35,3.07,3.15,3.81,4.77,183.43,210.60,-0.80,-0.13
43.42,3.10,3.10,4.46,0.00,193.39,195.10,-0.19,-0.01
43.48,3.18,3.18,1.10,0.00,218.70,221.72,-0.30,-0.01
43.55,3.10,3.15,3.81,5.06,194.40,210.60,-0.82,-0.08
43.62,3.09,3.10,0.86,0.00,191.01,194.40,-0.37,-0.02
43.69,3.08,3.13,0.19,5.12,186.30,204.57,-0.82,-0.09
43.75,3.02,3.08,3.67,5.12,170.10,186.95,-0.82,-0.09
43.82,3.08,3.10,0.90,2.06,187.56,194.40,-0.63,-0.04
43.89,3.10,3.08,3.77,0.00,195.90,186.30,0.75,0.05
43.95,3.10,3.09,4.45,0.00,194.77,191.68,0.34,0.02
44.02,3.02,3.10,1.12,4.82,170.10,194.40,-0.80,-0.13
44.09,2.95,3.06,3.81,4.09,146.39,180.13,-0.76,-0.19
44.15,3.10,3.04,4.47,0.00,194.21,174.91,0.81,0.11
44.22,3.10,3.09,1.10,0.00,194.40,192.64,0.20,0.01
44.29,3.00,3.08,3.81,4.75,162.00,186.30,-0.80,-0.13
44.35,2.99,3.03,0.94,5.11,158.20,172.61,-0.82,-0.08
44.42,3.00,3.02,3.77,1.91,162.00,167.76,-0.62,-0.03
44.49,3.02,3.02,4.44,0.00,170.10,169.98,0.02,0.00
44.56,3.02,3.04,1.12,2.21,170.10,176.47,-0.64,-0.04
44.62,2.99,3.00,3.81,0.94,157.26,162.00,-0.56,-0.03
44.69,2.98,2.97,4.47,0.00,153.90,152.39,0.22,0.01
44.76,2.95,3.00,1.12,5.07,145.80,162.00,-0.82,-0.10
44.82,2.91,2.95,3.81,5.12,132.80,145.80,-0.82,-0.09
44.89,2.98,2.95,0.85,0.00,155.07,145.80,0.80,0.06
44.96,3.03,2.99,0.19,0.00,171.37,159.85,0.81,0.07
45.02,2.99,3.00,3.67,0.00,158.06,162.00,-0.49,-0.02
45.09,2.96,2.95,0.96,0.00,149.51,145.80,0.50,0.03
45.16,2.90,3.00,0.21,3.98,129.62,161.82,-0.75,-0.20
45.22,2.83,2.94,3.67,3.52,105.30,142.09,-0.72,-0.26
45.29,2.89,2.93,0.90,4.99,127.71,137.70,-0.81,-0.07
45.36,2.93,2.90,3.77,0.00,140.88,129.60,0.82,0.09
45.43,2.94,2.93,4.45,0.00,141.60,140.17,0.23,0.01
45.49,2.90,2.96,1.10,4.74,129.60,149.13,-0.80,-0.13
45.56,2.86,2.93,3.80,4.59,117.99,137.70,-0.79,-0.14
45.63,2.98,2.96,0.94,0.00,153.90,149.28,0.58,0.03
45.69,2.99,2.93,3.78,0.00,158.59,137.73,0.78,0.15
45.76,2.95,2.94,4.45,0.00,145.80,142.55,0.46,0.02
45.83,2.93,2.98,1.12,5.04,137.77,153.90,-0.81,-0.10
45.89,2.90,2.90,3.81,0.00,129.60,129.60,0.00,0.00
45.96,2.89,2.92,4.44,5.12,125.57,137.69,-0.82,-0.09
46.03,2.90,2.93,1.12,4.52,129.60,137.70,-0.78,-0.06
46.10,2.93,2.88,3.82,0.00,137.70,124.67,0.81,0.10
46.16,2.95,2.91,4.46,0.00,145.80,132.86,0.82,0.10
46.23,2.95,2.96,1.10,0.00,145.80,149.03,-0.44,-0.02
46.30,2.87,2.89,3.81,2.38,120.59,125.24,-0.65,-0.04
46.36,2.87,2.89,4.47,3.66,120.86,126.85,-0.73,-0.05
46.43,2.93,2.89,1.11,0.00,137.70,126.25,0.82,0.09
46.50,2.88,2.87,3.81,0.00,121.90,121.50,0.07,0.00
46.56,2.89,2.90,0.94,2.30,124.86,129.60,-0.64,-0.04
46.63,2.88,2.85,0.22,0.00,122.26,113.40,0.82,0.08
46.70,2.87,2.86,3.68,0.00,121.50,115.69,0.75,0.05
46.76,2.86,2.85,0.82,0.00,117.24,113.40,0.61,0.03
46.83,2.82,2.85,0.19,5.12,103.70,113.40,-0.82,-0.09
46.90,2.79,2.80,3.71,3.53,92.73,97.20,-0.72,-0.05
46.97,2.85,2.85,0.91,0.00,113.40,113.38,0.00,0.00
47.03,2.83,2.83,3.77,0.00,105.30,106.08,-0.16,-0.01
47.10,2.80,2.80,4.43,0.00,97.55,97.29,0.06,0.00
47.17,2.83,2.82,1.12,0.00,105.30,104.10,0.25,0.01
47.23,2.75,2.82,0.25,3.72,81.00,105.29,-0.73,-0.23
47.30,2.75,2.78,3.68,5.12,80.99,89.10,-0.82,-0.09
47.37,2.78,2.75,0.91,0.00,90.97,81.00,0.80,0.12
47.43,2.83,2.78,0.20,0.00,105.30,91.25,0.78,0.15
47.50,2.83,2.80,3.67,0.00,105.30,97.20,0.82,0.08
47.57,2.82,2.79,0.90,0.00,104.58,93.19,0.80,0.12
47.63,2.75,2.82,0.21,3.85,81.00,103.12,-0.74,-0.21
47.70,2.73,2.75,3.67,5.09,72.92,80.79,-0.82,-0.10
47.77,2.79,2.80,0.90,3.74,92.53,97.20,-0.73,-0.05
47.84,2.85,2.78,0.20,0.00,113.40,90.18,0.72,0.26
47.90,2.87,2.80,3.67,0.00,121.50,97.79,0.73,0.24
47.97,2.87,2.85,0.82,0.00,121.50,113.40,0.81,0.07
48.04,2.80,2.83,0.18,5.06,97.20,105.30,-0.82,-0.08
48.10,2.74,2.80,3.67,3.91,77.04,97.20,-0.74,-0.21
48.17,2.85,2.80,0.82,0.00,113.40,97.20,0.77,0.17
48.24,2.90,2.83,0.19,0.00,129.60,106.53,0.74,0.22
48.30,2.83,2.82,3.67,0.00,108.02,102.99,0.74,0.05
48.37,2.82,2.83,0.90,0.00,103.36,105.30,-0.39,-0.02
48.44,2.79,2.82,3.84,5.10,93.76,103.77,-0.82,-0.10
48.50,2.73,2.78,4.45,4.15,72.90,89.10,-0.76,-0.18
48.57,2.79,2.83,1.12,4.96,93.41,105.30,-0.81,-0.11
48.64,2.84,2.80,3.81,0.00,109.36,97.45,0.80,0.12
48.71,2.87,2.80,4.46,0.00,121.50,97.37,0.72,0.25
48.77,2.83,2.84,1.10,0.05,107.04,109.83,-0.50,-0.03
48.84,2.80,2.80,3.81,0.00,97.20,97.20,0.00,0.00
48.91,2.76,2.78,4.44,4.73,85.54,91.35,-0.80,-0.06
48.97,2.78,2.79,4.61,4.42,89.10,94.48,-0.78,-0.06
49.04,2.87,2.81,1.16,0.00,118.33,101.36,0.77,0.17
49.11,2.90,2.80,3.83,0.00,129.60,97.20,0.70,0.33
49.17,2.85,2.83,4.46,0.00,113.40,105.30,0.82,0.08
49.24,2.80,2.83,1.10,5.09,96.82,105.30,-0.82,-0.08
49.31,2.78,2.80,3.80,5.11,89.10,97.20,-0.82,-0.08
49.37,2.89,2.80,4.46,0.00,126.82,97.20,0.70,0.30
49.44,2.90,2.87,1.12,0.00,129.60,118.99,0.82,0.09
49.51,2.93,2.83,3.81,0.00,137.70,105.30,0.70,0.31
49.57,2.90,2.83,4.46,0.00,129.60,105.30,0.73,0.23
49.64,2.83,2.86,1.10,5.10,105.30,116.35,-0.82,-0.09
49.71,2.80,2.85,3.81,4.64,97.20,112.97,-0.79,-0.14
49.78,2.90,2.85,0.94,0.00,129.60,113.53,0.79,0.14
49.84,2.93,2.86,3.78,0.00,137.70,117.37,0.77,0.17
49.91,2.85,2.85,4.45,0.00,113.40,113.27,0.03,0.00
49.98,2.83,2.85,1.10,4.85,105.83,113.40,-0.80,-0.07
50.04,2.78,2.81,3.81,4.80,89.10,102.01,-0.80,-0.13
50.11,2.87,2.85,0.94,0.00,121.50,112.98,0.81,0.08
50.18,2.90,2.86,0.21,0.00,128.09,117.26,0.82,0.09
50.24,2.87,2.85,3.67,0.00,118.34,113.40,0.70,0.04
50.31,2.87,2.85,0.90,0.00,120.05,113.40,0.78,0.06
50.38,2.83,2.83,0.21,0.83,105.30,108.42,-0.55,-0.03
50.45,2.75,2.80,3.68,4.41,81.84,97.27,-0.78,-0.16
50.51,2.78,2.83,0.90,4.73,91.42,105.30,-0.80,-0.13
50.58,2.80,2.80,3.77,0.00,97.18,97.20,-0.01,-0.00
50.65,2.87,2.84,4.43,0.00,121.50,109.54,0.81,0.11
